Date,Open,High,Low,Close,Adj Close,Volume
2013-03-01,3.840000,4.050000,3.580000,4.020000,4.020000,387800
2013-04-01,3.990000,4.000000,3.240000,3.580000,3.580000,345400
2013-05-01,3.530000,4.050000,3.200000,3.240000,3.240000,512700
2013-06-01,3.250000,3.490000,2.850000,3.240000,3.240000,475200
2013-07-01,3.200000,3.420000,3.130000,3.340000,3.340000,436000
2013-08-01,3.320000,3.850000,3.200000,3.760000,3.760000,956200
2013-09-01,3.800000,5.300000,3.730000,5.000000,5.000000,4365100
2013-10-01,5.050000,6.930000,5.010000,5.280000,5.280000,8498600
2013-11-01,5.200000,6.820000,4.810000,6.660000,6.660000,6091500
2013-12-01,6.750000,6.850000,5.150000,5.240000,5.240000,4011300
2014-01-01,5.290000,5.550000,3.960000,4.150000,4.150000,3029000
2014-02-01,4.150000,5.350000,3.980000,4.880000,4.880000,3305900
2014-03-01,4.780000,6.090000,4.500000,5.830000,5.830000,1942700
2014-04-01,5.850000,7.700000,5.620000,7.400000,7.400000,5276000
2014-05-01,7.440000,9.290000,6.810000,8.880000,8.880000,5633000
2014-06-01,8.970000,10.060000,8.120000,9.800000,9.800000,8874800
2014-07-01,9.800000,11.580000,9.150000,10.310000,10.310000,11023400
2014-08-01,10.250000,10.680000,8.520000,8.900000,8.900000,5380500
2014-09-01,8.780000,11.030000,8.440000,10.750000,10.750000,2926500
2014-10-01,10.670000,11.140000,8.440000,11.140000,11.140000,4278400
2014-11-01,11.270000,11.960000,10.670000,11.260000,11.260000,2682400
2014-12-01,11.060000,11.490000,8.800000,10.020000,10.020000,2044900
2015-01-01,10.070000,11.500000,9.100000,10.800000,10.800000,1278800
2015-02-01,10.950000,13.250000,10.880000,12.870000,12.870000,3760000
2015-03-01,12.990000,19.770000,12.920000,17.670000,17.670000,10334900
2015-04-01,17.660000,18.760000,15.930000,16.280001,16.280001,4146100
2015-05-01,16.500000,17.799999,14.150000,14.180000,14.180000,3091700
2015-06-01,14.190000,15.700000,12.510000,13.810000,13.810000,4557800
2015-07-01,13.970000,17.610001,13.600000,15.250000,15.250000,2881700
2015-08-01,15.300000,17.799999,14.340000,15.940000,15.940000,3597300
2015-09-01,15.700000,17.379999,14.900000,16.770000,16.770000,1663500
2015-10-01,15.180000,25.790001,14.500000,24.219999,24.219999,4878700
2015-11-01,24.250000,26.870001,21.070000,22.280001,22.280001,6723400
2015-12-01,22.250000,22.730000,19.209999,20.549999,20.549999,4078600
2016-01-01,20.250000,22.400000,17.520000,22.389999,22.389999,3503600
2016-02-01,22.110001,24.350000,20.709999,22.209999,22.209999,5218300
2016-03-01,22.340000,22.879999,19.490000,21.440001,21.440001,10953800
2016-04-01,21.240000,22.900000,19.450001,20.459999,20.459999,7328200
2016-05-01,20.500000,23.740000,19.799999,23.469999,23.469999,5017200
2016-06-01,23.400000,27.860001,22.770000,27.340000,27.340000,7111700
2016-07-01,27.450001,29.250000,26.049999,27.260000,27.260000,4462400
2016-08-01,27.219999,28.480000,24.120001,25.059999,25.059999,5636500
2016-09-01,25.180000,32.980000,24.950001,32.400002,32.400002,4118800
2016-10-01,32.299999,35.509998,31.309999,34.070000,34.070000,7346900
2016-11-01,34.290001,37.110001,30.600000,34.930000,34.930000,8891400
2016-12-01,34.900002,36.020000,31.520000,35.439999,35.439999,5106100
2017-01-01,37.000000,46.580002,35.520000,46.439999,46.439999,10433400
2017-02-01,46.730000,50.220001,45.240002,45.770000,45.770000,7472800
2017-03-01,46.160000,55.570000,45.919998,54.220001,54.220001,5500100
2017-04-01,54.080002,60.360001,53.009998,54.540001,54.540001,5690500
2017-05-01,54.660000,64.260002,54.230000,62.520000,62.520000,5641400
2017-06-01,62.709999,65.510002,55.580002,58.849998,58.849998,7808000
2017-07-01,58.709999,59.820000,51.509998,54.349998,54.349998,5648900
2017-08-01,54.549999,63.340000,50.880001,61.009998,61.009998,6184400
2017-09-01,61.259998,65.300003,59.259998,65.099998,65.099998,3113000
2017-10-01,65.250000,71.389999,61.459999,67.830002,67.830002,5710700
2017-11-01,68.230003,69.440002,58.430000,63.720001,63.720001,4998000
2017-12-01,64.169998,68.000000,61.220001,67.279999,67.279999,5782500
2018-01-01,68.709999,72.980003,67.889999,70.500000,70.500000,4479900
2018-02-01,70.400002,70.959999,57.180000,63.330002,63.330002,6253700
2018-03-01,63.470001,65.879997,58.779999,59.599998,59.599998,4687400
2018-04-01,59.599998,60.520000,53.389999,57.040001,57.040001,5544100
2018-05-01,57.250000,57.810001,46.250000,47.700001,47.700001,14060800
2018-06-01,47.730000,51.189999,35.080002,35.770000,35.770000,14793000
2018-07-01,35.150002,43.669998,32.180000,42.150002,42.150002,6876900
2018-08-01,42.060001,42.849998,24.930000,30.440001,30.440001,13189900
2018-09-01,28.500000,38.930000,26.059999,31.049999,31.049999,13993800
2018-10-01,31.209999,34.110001,28.209999,33.110001,33.110001,9708600
2018-11-01,33.439999,37.169998,30.410000,35.150002,35.150002,7328600
2018-12-01,36.650002,38.330002,28.000000,31.809999,31.809999,4383400
2019-01-01,31.820000,38.240002,31.030001,35.650002,35.650002,6516100
2019-02-01,35.520000,39.889999,31.860001,31.860001,31.860001,6917600
2019-03-01,32.060001,33.840000,25.469999,27.570000,27.570000,9041100
2019-04-01,28.000000,28.059999,19.500000,20.950001,20.950001,15571600
2019-05-01,20.950001,26.980000,20.379999,25.280001,25.280001,26653900
2019-06-01,25.459999,35.560001,24.959999,34.669998,34.669998,18288100
2019-07-01,34.980000,36.410000,31.190001,32.900002,32.900002,8226200
2019-08-01,32.980000,35.500000,12.870000,12.980000,12.980000,30185200
2019-09-01,13.500000,17.400000,12.010000,17.360001,17.360001,16641600
2019-10-01,17.500000,19.100000,13.680000,15.570000,15.570000,13685000
2019-11-01,15.500000,17.000000,12.430000,13.640000,13.640000,21957000
2019-12-01,13.650000,17.370001,12.880000,16.430000,16.430000,12745800
2020-01-01,16.690001,16.690001,12.800000,13.170000,13.170000,9718500
2020-02-01,13.200000,14.850000,11.390000,11.850000,11.850000,10530700
2020-03-01,11.910000,14.470000,8.720000,11.300000,11.300000,13162200
2020-04-01,10.790000,11.760000,9.140000,10.320000,10.320000,8304300
2020-05-01,10.060000,12.270000,9.210000,10.360000,10.360000,8559300
2020-06-01,10.430000,12.150000,9.600000,10.490000,10.490000,12614000
2020-07-01,10.450000,12.940000,10.190000,10.940000,10.940000,9523600
2020-08-01,10.830000,13.500000,10.340000,11.490000,11.490000,7255600
2020-09-01,11.500000,12.200000,9.330000,10.330000,10.330000,4702400
2020-10-01,10.350000,12.600000,10.230000,11.800000,11.800000,4046100
2020-11-01,11.870000,13.860000,11.840000,13.270000,13.270000,2171800
2020-11-20,13.080000,13.400000,12.859000,13.270000,13.270000,81672
